REF_DATE,GEO,DGUID,Measures,Sex,Age_group,Categories,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015,Canada,2016A000011124,Speech-frequency hearing loss,Both sexes,Ages 60 to 79,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840067,1.3.1.7.2.3,27.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 79,Hearing loss,Estimate,Percent,239,units ,0,v108840068,1.3.2.1.1.1,40.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 79,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840069,1.3.2.1.1.2,36.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 79,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840070,1.3.2.1.1.3,43.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 79,No hearing loss,Estimate,Percent,239,units ,0,v108840071,1.3.2.1.2.1,59.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 79,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840072,1.3.2.1.2.2,56.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 79,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840073,1.3.2.1.2.3,63.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 11,Hearing loss,Estimate,Percent,239,units ,0,v108840074,1.3.2.2.1.1,10.4,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 11,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840075,1.3.2.2.1.2,6,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 11,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840076,1.3.2.2.1.3,17.4,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 11,No hearing loss,Estimate,Percent,239,units ,0,v108840077,1.3.2.2.2.1,89.6,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 11,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840078,1.3.2.2.2.2,82.6,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 6 to 11,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840079,1.3.2.2.2.3,94,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 12 to 19,Hearing loss,Estimate,Percent,239,units ,0,v108840080,1.3.2.3.1.1,8.1,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 12 to 19,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840081,1.3.2.3.1.2,4.7,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 12 to 19,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840082,1.3.2.3.1.3,13.6,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 12 to 19,No hearing loss,Estimate,Percent,239,units ,0,v108840083,1.3.2.3.2.1,91.9,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 12 to 19,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840084,1.3.2.3.2.2,86.4,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 12 to 19,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840085,1.3.2.3.2.3,95.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 20 to 39,Hearing loss,Estimate,Percent,239,units ,0,v108840086,1.3.2.4.1.1,16.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 20 to 39,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840087,1.3.2.4.1.2,11.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 20 to 39,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840088,1.3.2.4.1.3,22.9,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 20 to 39,No hearing loss,Estimate,Percent,239,units ,0,v108840089,1.3.2.4.2.1,83.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 20 to 39,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840090,1.3.2.4.2.2,77.1,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 20 to 39,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840091,1.3.2.4.2.3,88.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 40 to 59,Hearing loss,Estimate,Percent,239,units ,0,v108840098,1.3.2.6.1.1,53,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 40 to 59,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840099,1.3.2.6.1.2,42.6,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 40 to 59,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840100,1.3.2.6.1.3,63.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 40 to 59,No hearing loss,Estimate,Percent,239,units ,0,v108840101,1.3.2.6.2.1,47,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 40 to 59,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840102,1.3.2.6.2.2,36.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 40 to 59,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840103,1.3.2.6.2.3,57.4,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 60 to 79,Hearing loss,Estimate,Percent,239,units ,0,v108840104,1.3.2.7.1.1,85.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 60 to 79,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840105,1.3.2.7.1.2,79.9,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 60 to 79,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840106,1.3.2.7.1.3,89.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 60 to 79,No hearing loss,Estimate,Percent,239,units ,0,v108840107,1.3.2.7.2.1,14.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 60 to 79,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840108,1.3.2.7.2.2,10.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Males,Ages 60 to 79,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840109,1.3.2.7.2.3,20.1,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 79,Hearing loss,Estimate,Percent,239,units ,0,v108840110,1.3.3.1.1.1,29.4,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 79,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840111,1.3.3.1.1.2,26.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 79,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840112,1.3.3.1.1.3,32.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 79,No hearing loss,Estimate,Percent,239,units ,0,v108840113,1.3.3.1.2.1,70.6,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 79,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840114,1.3.3.1.2.2,67.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 79,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840115,1.3.3.1.2.3,73.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 11,Hearing loss,Estimate,Percent,239,units ,0,v108840116,1.3.3.2.1.1,8.5,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 11,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840117,1.3.3.2.1.2,5.2,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 11,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840118,1.3.3.2.1.3,13.7,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 11,No hearing loss,Estimate,Percent,239,units ,0,v108840119,1.3.3.2.2.1,91.5,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 11,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840120,1.3.3.2.2.2,86.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 6 to 11,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840121,1.3.3.2.2.3,94.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 12 to 19,Hearing loss,Estimate,Percent,239,units ,0,v108840122,1.3.3.3.1.1,7.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 12 to 19,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840123,1.3.3.3.1.2,5.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 12 to 19,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840124,1.3.3.3.1.3,10,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 12 to 19,No hearing loss,Estimate,Percent,239,units ,0,v108840125,1.3.3.3.2.1,92.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 12 to 19,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840126,1.3.3.3.2.2,90,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 12 to 19,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840127,1.3.3.3.2.3,94.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 20 to 39,Hearing loss,Estimate,Percent,239,units ,0,v108840128,1.3.3.4.1.1,8.8,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 20 to 39,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840129,1.3.3.4.1.2,4.2,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 20 to 39,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840130,1.3.3.4.1.3,17.6,E,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 20 to 39,No hearing loss,Estimate,Percent,239,units ,0,v108840131,1.3.3.4.2.1,91.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 20 to 39,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840132,1.3.3.4.2.2,82.4,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 20 to 39,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840133,1.3.3.4.2.3,95.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 40 to 59,Hearing loss,Estimate,Percent,239,units ,0,v108840140,1.3.3.6.1.1,34.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 40 to 59,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840141,1.3.3.6.1.2,28.5,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 40 to 59,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840142,1.3.3.6.1.3,41.4,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 40 to 59,No hearing loss,Estimate,Percent,239,units ,0,v108840143,1.3.3.6.2.1,65.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 40 to 59,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840144,1.3.3.6.2.2,58.6,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 40 to 59,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840145,1.3.3.6.2.3,71.5,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 60 to 79,Hearing loss,Estimate,Percent,239,units ,0,v108840146,1.3.3.7.1.1,68.8,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 60 to 79,Hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840147,1.3.3.7.1.2,62.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 60 to 79,Hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840148,1.3.3.7.1.3,74.3,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 60 to 79,No hearing loss,Estimate,Percent,239,units ,0,v108840149,1.3.3.7.2.1,31.2,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 60 to 79,No hearing loss,"Low 95% confidence interval, estimate",Percent,239,units ,0,v108840150,1.3.3.7.2.2,25.7,,,,1
2015,Canada,2016A000011124,Speech-frequency hearing loss,Females,Ages 60 to 79,No hearing loss,"High 95% confidence interval, estimate",Percent,239,units ,0,v108840151,1.3.3.7.2.3,37.3,,,,1
